Id,Category
uttr-9223b585627e406bb2b8f27f13f0fb26.pt,id10466
uttr-489a9115a74b48a5b6d29183b41edfee.pt,id10168
uttr-fc41301b9f9a4d3a9f8d4c26a08294bf.pt,id11210
uttr-15973f613cdd4655b2225f6eb5b23efb.pt,id10566
uttr-f5b8c91b616c4041bfc743b61791cc0d.pt,id11005
uttr-a1cf86fc0e15435eb30fa1919978950c.pt,id10744
uttr-3e6d8451c90c4b19ab0e83448bbd86a0.pt,id11044
uttr-2d35596701574103b83b3ac125768211.pt,id10054
uttr-afff1689c51b4a59b21436d08422ece2.pt,id10539
uttr-f808ac9aaef9429aba8b2ba58a1464a6.pt,id10123
uttr-39d316bef85a4301b818b943116f8a9e.pt,id10259
uttr-079043ce577645ada239e92fd7d44f38.pt,id11112
uttr-298a9d63395d4045bd7f048ba0b93f7d.pt,id10910
uttr-3c4041be1b6f4e57ba7af330270115f2.pt,id10553
uttr-008d03c49c984ff69c7f522dc173edff.pt,id10354
uttr-5beac1ab61f244b5bf790c98d42768c3.pt,id10576
uttr-ee3eb8fdef57438fba66c1ca652caa23.pt,id10600
uttr-d353f07128244d0d8b31fed48b0e1531.pt,id11176
uttr-c1f2891b88634c0ca54441558447344c.pt,id11154
uttr-a097b103b12a48f7b58c0493ece1e590.pt,id10451
uttr-e7547427177b46a48cdf059d69a347d7.pt,id10944
uttr-9a3350a7d1024636a7a784555450792e.pt,id11193
uttr-ceff7336eeb6461a8d65934f62ac22bf.pt,id10943
uttr-e5690473ef244bda9da9b625dbb7df32.pt,id10710
uttr-4b361c21a2b4478dbe32b205b427ddfd.pt,id10117
uttr-cd940dd6c8104f14aa265b6d7cc7bf2c.pt,id10104
uttr-22b053f5fda44321a83c293719c8f5a9.pt,id10066
uttr-3e8d0e450bc94e279f3c90d7669e8c9d.pt,id10112
uttr-d044765cf65d4008b7f786367f06baed.pt,id10820
uttr-f8d8d9c029db418bad0de47bcca614c9.pt,id11194
uttr-8c6673556c214b98890a85ce1b31a5bc.pt,id10172
uttr-1506cda3e2404be982c75a0e6b934db3.pt,id10170
uttr-e2a01971c1624937a08e0be4e530d3f4.pt,id11091
uttr-df36808dab67480e910a7eca9fe09f57.pt,id10690
uttr-2df90a3b0fc34bbfbb7000d07fd77aa2.pt,id10572
uttr-12c9e4d2865946a7aba240067079bc49.pt,id11191
uttr-413564488074494eb63a6e445cf42ba6.pt,id10410
uttr-289af491e0474d76a69557e6c223a4dc.pt,id11133
uttr-5a817f43c9b6492593b4241ac2ecf29d.pt,id10610
uttr-212acd323bff407c95dcc05e54f23c99.pt,id10777
uttr-2e5b91996a514fafa3365c3801a54378.pt,id10190
uttr-a6b866d8e8e24636b57cd75aefe39f82.pt,id10662
uttr-5f286ebb3e97436889ee2f5d0f981db5.pt,id10758
uttr-712ec54960eb4569a37fc8ca0171f58f.pt,id11154
uttr-7828dfe02e4340b0962fbcb01bf3e34f.pt,id10181
uttr-0f6e5a59681d428b8fa5b1422fc30739.pt,id10425
uttr-d3f1d58491a548528f3395fe3fcb1a99.pt,id10358
uttr-7313293868614ef9bbda2ae88dd311ff.pt,id10859
uttr-b01ead3384b54f0485f7aaf9f0e15288.pt,id10373
uttr-5c5fb1583d6f4dff8377bf20211171f3.pt,id11230
uttr-11210939e55844af8b3aef8e79125031.pt,id10699
uttr-be622c1397c14b2b89f9de9c4e53454a.pt,id10196
uttr-ef5953843794488e9620b3bb73464c0c.pt,id10237
uttr-aa9b32d193ef47edbb28c78268e16557.pt,id11007
uttr-e397b65e249c47c0bf8f19656a984487.pt,id11152
uttr-a17d7cc977de4b25a27a6d9b80074826.pt,id10537
uttr-e9e098ebab8d46428b7efdd6a85ef054.pt,id10891
uttr-a3cbc2060d9746bc8c627279f1991488.pt,id10970
uttr-991650a4470a45c5ba567d018e4e8b14.pt,id10035
uttr-8ab63249f39f42ccbffc62a09c54c3d4.pt,id10053
uttr-80f912fe14384605b00900b59c5a6e2e.pt,id11146
uttr-1a0db9d454224dc398c3143c8f02dad0.pt,id10553
uttr-67a117598f7c492fb11a5a541177ea49.pt,id10455
uttr-a6f15c789b7a4d10bcdbec5e3859200c.pt,id10354
uttr-8923fa0d40744f76a8fb8132d3df05f2.pt,id10037
uttr-45253f29f4ef4a18a854fbc4b3f06a9e.pt,id10594
uttr-c8a694e3f2364c598734b130938f5ca2.pt,id10397
uttr-67fbba675cc8447c90fdc07637272942.pt,id10391
uttr-4a66322100b64e7ca72781360e6aadb4.pt,id10641
uttr-de1585a5b05c487bbc006d6a427a2584.pt,id10764
uttr-a5a2bb561e0c421f9da04cded075b8a1.pt,id10397
uttr-cb09efd47f464ea190d0bca6196f5623.pt,id10452
uttr-9567014e000d4bac95fab005fc0f1bb1.pt,id11112
uttr-e843f463a5e048f8aefbbac6058b0e36.pt,id10827
uttr-6b64a31b39ad4b1a89059afc98357100.pt,id10259
uttr-bd2d2f6848c8463c9821eafd46b6f3ed.pt,id11208
uttr-d45eaf1437194ca1a8c64bc60cde5fc1.pt,id10693
uttr-bfebb35477004be7ba0b7acc55cb3fdd.pt,id10533
uttr-c1d4788f0ac440358f37f0a2f6e674e1.pt,id10610
uttr-185f7bedd730404faec22911e787f5a0.pt,id11158
uttr-d7fb35812c7244459506c0c4fdff3bdc.pt,id11160
uttr-29d06885638d49f3903da0e7aab3b28c.pt,id10218
uttr-b43cf447213e4f5e87bb8dd1f11f625b.pt,id10553
uttr-63f69a6dbbe1444aae35467008c17c67.pt,id10561
uttr-6e3bdc39a9724d6f8e4c9558436cf6b3.pt,id10402
uttr-c4eaffa2986d489f977cb4a0f70cd86c.pt,id10071
uttr-752ab575597d4ed6a1a8289e1b3630ee.pt,id10634
uttr-0ee141588432426fa06d2c3b07648d52.pt,id10600
uttr-7a36b7e006234c3b821df163e1838171.pt,id11034
uttr-3e72548d95df4c26b9d380a8e7139012.pt,id10006
uttr-dcb87811e17e42bfa24fbe5e3e160605.pt,id11178
uttr-afcf7af8ecb9487691a59c37248320a3.pt,id10535
uttr-cc87dc68807342689c9b9a8ab81f181a.pt,id10667
uttr-9e7a8a0df05b4fe292fc1a6ff1cb7df2.pt,id11158
uttr-99daf790d8154260a03e5238fd5217e2.pt,id10181
uttr-e6c8a8cac4dc4ae798178ee559f47b41.pt,id11101
uttr-564a7c43e4954757b668daac1b05efb7.pt,id10062
uttr-c059678deb534e9fa5e58961d6a558f7.pt,id10466
uttr-b9dc5d5b1c9c4ca0a597aba1588a46a1.pt,id11244
uttr-1d54b4b6f5b04f2586e4658ca6f281cb.pt,id10561
uttr-e066adf6b041460482f34e8380ca12ac.pt,id10698
uttr-3d885e29dfec48dc9dd0594a3c336fea.pt,id10358
uttr-ea0d043df1b04dea9f1d592d8ad420ed.pt,id10470
uttr-d8cc4c7913734e17afe9aad1142862bc.pt,id10236
uttr-98ce379e1f904894a5bc48a9b1bec747.pt,id10951
uttr-c03433d7839d414da5e7f886b84d7ca9.pt,id10367
uttr-6398d2f52977469b9faf2943e2957126.pt,id11105
uttr-e43dd8a67d1847afbddb525fa1beb35e.pt,id10865
uttr-7dc9fcf0cad74a6aa9a31c6337ce0eb9.pt,id11210
uttr-35e7f479f0384d9b92ef47e93ab373eb.pt,id10262
uttr-6bfb982b4f7649bfad2eb3be55dd2fcf.pt,id10848
uttr-069ebb40948d4b8bb69fd2266d327e37.pt,id10157
uttr-d677607789fc43208cf6b6a7956d7068.pt,id10875
uttr-228d38da57fc4deca365d8e69d10a91f.pt,id10079
uttr-bdd0d3fbfaa747e48a0a7879f90f4849.pt,id10973
uttr-6798f15f7b5241cea3ee7c15c336cf56.pt,id11179
uttr-0c99f7d3c6a945aaa60dc14ca41cc8b1.pt,id10973
uttr-99a2f5737b5d4921b6cc3047d7a0ba50.pt,id10397
uttr-b6239bce46f848bb9af0d19e490bb2e2.pt,id10837
uttr-7b4c96bec3f14563bedbbd2c0fccb21e.pt,id10108
uttr-25fa4618efdf41bdbbef8712355bc48f.pt,id10819
uttr-dbc64344986a41dfbbb3cde6e1c72c44.pt,id10041
uttr-1f651a44f5ca4f40a81a337756c2ab58.pt,id11090
uttr-38a65d62adb34fcfa54d4e8fb5a8b2bc.pt,id10390
uttr-9ca9731c443d418680bb95fe01e7f47d.pt,id10859
uttr-36679e4395d0461489b1ce4f976251c4.pt,id10776
uttr-00968381a07d4607973a0485117d6365.pt,id10139
uttr-379bed73d8e7429c8acd2505f306b61e.pt,id10082
uttr-8feeb9102da04c53b7e6ccb16b92c98a.pt,id10125
uttr-b9451b79aae24b409e131039c9f9ec46.pt,id11218
uttr-5c3994b5ccfd44029b0237e87941eed6.pt,id11041
uttr-9acc545d34e348afb4251f7b4c6ffe7a.pt,id10224
uttr-3b9f1ecc5e574c298e493d1c79d532d0.pt,id10571
uttr-e98af82f13474f7581b3a40619eb55e5.pt,id11084
uttr-3279879afc864636b86455f190d7ef4d.pt,id10378
uttr-7a5649035d51465f8beb6fa5d49240c9.pt,id10724
uttr-57d3c39d78ee404781735820804b8825.pt,id11088
uttr-fde47f4fc1f84671b43333b849e5216c.pt,id10846
uttr-8aa5c5cb17014c578eb30319c3680d3f.pt,id10129
uttr-a4987d9561f844a2b8d1fd1d0b2f4fba.pt,id11155
uttr-99fdff2d54b84f989bb2c9c9a143d0f1.pt,id10930
uttr-ef030fdff6634f439b65777b6571c2b3.pt,id10372
uttr-d03ef601c6894dfb93b1c6d79b383f1a.pt,id10322
uttr-0cd5aed21628476885fdd5d2c4f3e845.pt,id11203
uttr-446febf85b6245b2a0f662c469d66916.pt,id11049
uttr-0c6b65372d644b15bd39da509915c20d.pt,id10564
uttr-4c063a5882674b4baa30073082a63286.pt,id10953
uttr-7c28d56390e94f40abadcc8acea4f694.pt,id10569
uttr-85778e0d13d447f8a6c313e053dcc432.pt,id10817
uttr-6780b248e17342fcada7adce24e92f95.pt,id10194
uttr-00fb0af048eb44ad8eef92ddcd134298.pt,id11202
uttr-3c6742ada1fe4e18a5e7f5656ca1f855.pt,id10252
uttr-8c23b9b80f9648cca729f424692b1ed6.pt,id10912
uttr-b6c67cf6550a4e16b7b6a4c12592b8fe.pt,id11112
uttr-7ec40e47e80e48dc9d4e3b170f2e9fbf.pt,id10008
uttr-d925644db8a64014846da3a8f110b674.pt,id10711
uttr-31e9c9672d1c4b85930d8a8131fb4fea.pt,id10104
uttr-e5bdeb337f1c42d0b44013ba9a0a657d.pt,id10576
uttr-bb9a6dad4ea8490fa76c7665a9cb26e5.pt,id10203
uttr-fb8c4d77f3f2452d906560b5eba0d221.pt,id10917
uttr-7e3724638557446a806650d75ab47aa9.pt,id10378
uttr-ca969b3fe2174338845cc6269127c991.pt,id11142
uttr-b174274403814d238f79ee611f4237ae.pt,id11003
uttr-84a1d41f35aa4ecda1d0d602e0580d39.pt,id10382
uttr-410a5c2ab7694d14ab9530535377341b.pt,id11211
uttr-6e87bb981dcd4950b285c9cf774f79a1.pt,id10259
uttr-0e75c1e0a5ca4f96887ac86ec54dda0f.pt,id11176
uttr-411abaad89e1412a9adcc4e5a763ee15.pt,id10603
uttr-a4db719be8644703938aca0e0d091ca0.pt,id10473
uttr-29572463c6634db89908d73db513e8c5.pt,id11101
uttr-5172680e9be74fd29e6dfa55abc153bf.pt,id11220
uttr-3daed39a09ce4aacb66ee41c1875a5ec.pt,id11101
uttr-ca6655ae029c4850b4a7a2e22828d618.pt,id10758
uttr-131ab053e5704dc5946f7de230612fde.pt,id10045
uttr-44bae9d8c9054fe290cf2fc9353b1dd7.pt,id10359
uttr-b11c813e65cf48f6a1a1ae2759a11722.pt,id10112
uttr-f0bb55f163ec4bc7a6fd3410b5866d50.pt,id10224
uttr-d08d9255926247fab8d3ea2f6b8f6691.pt,id10126
uttr-f4d794920f914d8294e5d0736ffe601c.pt,id11088
uttr-844bee08fa5c41c9b6c6c52c3498c47e.pt,id10817
uttr-b109644a738e4d46b90c02a19e9f4f56.pt,id10754
uttr-7d1af33baa2f47ce96267a4227cfc512.pt,id10368
uttr-37dbbbfbdd334d0b875a0cce359334f0.pt,id11216
uttr-762c63b3cd394b3889a889a7857d8b4b.pt,id10708
uttr-c866d3fed0a440b79be6ab07166987de.pt,id10212
uttr-4e1832ae0e404adf80af33358bc96182.pt,id10917
uttr-65641b7cbc7d4250bc6f5e38b009bada.pt,id10893
uttr-f49e9fa7d2b84757b54a2764873cab58.pt,id10951
uttr-d7412f6e26ad454687c2787928ed8f28.pt,id10310
uttr-03c021617db4467d8fe644b27df590fc.pt,id10356
uttr-c3c247436ef743f3939b16706ce84ec9.pt,id10417
uttr-16da70ec35ff4a6ba1e422066784bd92.pt,id10120
uttr-8ac581fb18224d29a0bbba2cd4ca9dc7.pt,id10417
uttr-ee9d6fabd9354a64bdb6b0c855f52a00.pt,id10238
uttr-2b56ba11f24740fd8c29b7712b3c9f68.pt,id10630
uttr-66c9ae364354466698228aafef4cf42f.pt,id10335
uttr-158f4af5d1694d92a5882a7df0ac7910.pt,id10721
uttr-db3b5c725726484a984770c3162bb874.pt,id10242
uttr-ed9a6e7af11f44b9bbed153ac794c3cc.pt,id10354
uttr-55f5c392d1e04285a2beb3b0656ff75f.pt,id11140
uttr-585fa72ebf8c479d91dfff068e2d7574.pt,id11226
uttr-818fc8f5f5714d399602279035c0e424.pt,id10178
uttr-eabc4498a7444f94be2fb67c10b86b1c.pt,id10846
uttr-2301c5d33a214880a0d387a9c82b72ae.pt,id10631
uttr-f299c72ddcd54ab4909c6a4d35ffbcde.pt,id10359
uttr-2f6dd39aad0b445ca98a12bc4c6347d2.pt,id10041
uttr-df125e15b37548ada97959460c1f8355.pt,id11046
uttr-b80385a1711c4cec9a16f45e81c125e2.pt,id10512
uttr-85e55d65b5e743da96263b0c1515be3a.pt,id10568
uttr-da39c75bb0634170b0f15fc0f5fd2f3e.pt,id10011
uttr-9efa7f8924014dccad9148aacf09ede4.pt,id10535
uttr-3a16dedaba9240a489e067e34a40e7f1.pt,id10178
uttr-5062cbb4d63948a8b9142b81566e87c1.pt,id11178
uttr-e8871383eb1b471189098e837ea9eec5.pt,id11105
uttr-2ccefe1b1c8b4b90a0b45a9b8a59fa08.pt,id11111
uttr-e782dd80c18a49a1ad7cb6f373b9aa17.pt,id11028
uttr-6d89cf2c168d4946832f61f34c0fce72.pt,id10516
uttr-d23487204bc14063ab1136236969905c.pt,id11173
uttr-b12e50cdb8454a27bf313780b49302a5.pt,id10744
uttr-35b767c67ee54ebc996ca89037a69577.pt,id10607
uttr-04bf3933c80d41508ec7b4bc4d062422.pt,id10339
uttr-c853aedd7d724b06b4eab40dce473255.pt,id10535
uttr-12dfb20bed544b1f9553030e84a8d2f2.pt,id11200
uttr-4e0b192f550a4647962554b588f455f3.pt,id10649
uttr-91006e05b4f84eb390b1b64ce27d7589.pt,id11101
uttr-a49930ddf8f446c3ba338116b7f3c10d.pt,id10140
uttr-2bd83cc6b5e8459089f4fe562087a5a1.pt,id10951
uttr-685a5ac817644f2f8219871f19098f4f.pt,id10698
uttr-7cb1184a6576456f9fa669d5966c98f9.pt,id10891
uttr-fca57ecccbe049c9b1355597f152ecbe.pt,id11208
uttr-e2034e82bc4f4cee9c597a2befd9cf90.pt,id11090
uttr-f8f90fe7ff4c46b981fdf95a53e4e1e2.pt,id10751
uttr-fdf9daed301a4412b98f459122874505.pt,id10941
uttr-d8ad46a143574e3880aea501e297f109.pt,id10388
uttr-b5e2129ff2044fb0b66c599fc2ac4f09.pt,id10758
uttr-0e9984b369a846f0b8bb58434b10fb82.pt,id10644
uttr-475d59ed140d4dcdb91783bd6a57094f.pt,id10662
uttr-b5a8e9e9a5184e8597bbb6fc5a9322b2.pt,id10995
uttr-a08527c665ba4a29959575e71db01005.pt,id10371
uttr-6d7dec2698b945ffa1cef00dde39fb11.pt,id10036
uttr-d022810188f34ea68d6fe59069e4c19b.pt,id10944
uttr-f479f83edf494e709eb9da8a903276db.pt,id10995
uttr-bb917392ed8f4918aed833fb68971104.pt,id10821
uttr-60de8362c22240df864d2e10cad382c7.pt,id10259
uttr-f64254468cb34984b9912be9678b53b3.pt,id11103
uttr-36291aaf062c4e7d8ad83f85cedc6981.pt,id11101
uttr-b3d532fc816c49fda480d688e471e493.pt,id10786
uttr-1d59ac0077dd414cb814f512c8fea28a.pt,id10913
uttr-4b52a4734ff449b695c543a495047115.pt,id10662
uttr-c0c983731aca4789a5d662980ce57e9e.pt,id11114
uttr-412f1dd8931d48c4bd0b9fc5d5ea2ef3.pt,id10512
uttr-511b76f5db5e4c18809d5dcf158d6a79.pt,id10359
uttr-1ce9451263434f2e96dfd4add57b72a1.pt,id11007
uttr-588578ccad2544ee83b68fa16bf57c1c.pt,id10071
uttr-db4dd5ca7dc046a98c5bc9d22ae6b6eb.pt,id10359
uttr-94adf4efc1e440868c4bed9df699400d.pt,id10316
uttr-06b01ac06aef4be0884480e64efb330b.pt,id10259
uttr-f3a9889232134c84af2032f9d6100a04.pt,id10629
uttr-2660852117ed4bb2b73d7e6e00528d44.pt,id10314
uttr-c162d7293c8b4e98992b1ed9cee6a7e1.pt,id10599
uttr-f0f8d89d922342c2a6a9a9908071c0e1.pt,id10495
uttr-84ec2f723fdd4f4184a58a7eadf24104.pt,id10891
uttr-ebda24e9315348508c760dbdc162a731.pt,id10348
uttr-8f40104def16414bbd8b576f8911b9a2.pt,id10646
uttr-bf2abf1056624c829ef08d244702efe3.pt,id10724
uttr-4bf05b82b30a4e46b1972261d49f383e.pt,id11160
uttr-fb15069dc67f40ee8dacb6fe53aa71ce.pt,id10662
uttr-1e83c978813c4b72b3a7bea7402d4797.pt,id11226
uttr-ee92c3ac45944d37a009286c00cf0c57.pt,id10774
uttr-039147a7aeee4d73a4bc09fa3e490b91.pt,id10033
uttr-f32c087776924d1c8dbe211830c3d0bb.pt,id10989
uttr-2d4e49b460714e39b1c9264cbc29e402.pt,id10397
uttr-0808ee866ef64e1098bfa704d5569383.pt,id11007
uttr-15c7fe4d8d7f40e3a8f48deb53b21391.pt,id10053
uttr-92217e9840d8433887627b7a018dd0b9.pt,id10820
uttr-27f4a7ec0ca540388706e9730cbd5d54.pt,id11244
uttr-48ff7207b4db4443be093584d9f532da.pt,id10393
uttr-00cccaefac23416baa882f8bdcaf21e5.pt,id10022
uttr-12bab4daaf294c71bb59728f2068cedb.pt,id10364
uttr-3b96bd846cdd4fa0a69c123eb4a41d70.pt,id10553
uttr-31b5eced8e584c5abbaaded462b9928a.pt,id11094
uttr-be4594a5e6ec422eaf39139519661dd1.pt,id10514
uttr-eafa8a49939442aabcaee929cd688c9f.pt,id10751
uttr-f79e2cb9b47d4824b55a90fd8c792815.pt,id10761
uttr-a8075364ed514ec69c7025282bf8e023.pt,id10168
uttr-3fe7814d812a400aad5f42eae21ac06d.pt,id11100
uttr-3f5d15790e9d49158b9da8a4e75337c1.pt,id10846
uttr-f30e5dc259f54a988e5f2598d644d164.pt,id10774
uttr-590cba1d47a14ed9ad5ce8daf024e773.pt,id10452
uttr-c4216d163e8c4353871b6966f6ac42cc.pt,id10491
uttr-1f239bc544d644638bdc9a40fd686b5b.pt,id10455
uttr-222b61636145473e9795d9f7c2c7efe3.pt,id10373
uttr-f5f4b3aaf8e7456c92c2d096244f49d4.pt,id10009
uttr-5c99a9455aaa48dcb8804dd79fca53aa.pt,id10708
uttr-4417cb1c33a9482a8f0ed61239a6173a.pt,id10006
uttr-70f84846916e4d6988cffc171d259bc4.pt,id11123
uttr-fe22d813cefb4152a8cd3d9d3f5ad2b3.pt,id10903
uttr-ead5f7bd1882486cadfdc137a0e00a2c.pt,id11041
uttr-f8e7cdcad8af4d5ca1e08c72f1013d44.pt,id10123
uttr-d0b91f39be084cbd9a2b4c66b58f2c04.pt,id10846
uttr-f9e94f42afd54285b09c6c5ee82b51ba.pt,id11063
uttr-f7407bff0fb34b3c9322ddd45741466d.pt,id10741
uttr-581bec6011ab468b8e963a58abb2debf.pt,id10852
uttr-8e4bffee160a49c0808ef398f1a394f7.pt,id10629
uttr-296fe2f95d6d4f408a91b367b46a029a.pt,id11135
uttr-b62aa7772dbe4497889bb81e0aa28624.pt,id11226
uttr-c064c07454a34d53871e08454139202e.pt,id10726
uttr-f7e67c1cada641d6822b0c0a5aec0228.pt,id11002
uttr-7c7aa732bdad49d1be076a5d114b0b34.pt,id10224
uttr-1367db36c8274cb9b74ecf8847607a07.pt,id10564
uttr-cccc1fdac70640c9961a2e8f113c6897.pt,id10185
uttr-179b090e3ac34de59989460772f16ded.pt,id11021
uttr-8d8a40796a224c139dde7e65b08d28bb.pt,id10873
uttr-baa54c3edd504457a0c2585d9b715de0.pt,id10458
uttr-7e9b21df232b40409fc3010f062ea1a8.pt,id10090
uttr-95f104230d024404be46658ed8ebe080.pt,id10154
uttr-04a2782ef97c44c5aa2e92c5e85b1b66.pt,id10445
uttr-46faade0a76345f3b3ed0773b7dffc1c.pt,id10588
uttr-f84cc83ce12f47338c5ee621045c5621.pt,id11173
uttr-b54f8ecbabc443c3ba1542fe4dcdc20c.pt,id11251
uttr-2c1958695cbb4f38a0e0ce6bab54def5.pt,id10147
uttr-0c6dc3c28090448ebc7570b3002a7b7b.pt,id11133
uttr-cad29015b8c84b3eb67dde7d981c3349.pt,id10381
uttr-97d0fe12a5a1487cbfa8a3726475b512.pt,id10552
uttr-6ba47a28595946149e19fa46ef02bc6f.pt,id10850
uttr-120ea072e18e49f1b52ce4de4e27c32f.pt,id10149
uttr-fd6329051d6548618abc9ad3478c471c.pt,id10676
uttr-49410f40391f4e3eac3ed90be7408bce.pt,id10197
uttr-4c8d3e02fe4f43bba9c957ca7ebf319e.pt,id11047
uttr-1f47c77706034b39a6289b314159d7e6.pt,id10820
uttr-189d58be83894ee6913572633fed559d.pt,id10343
uttr-54632e239f7346f5acb8d9ee73f98340.pt,id10674
uttr-6885a838bbb642a5987e2bc12271c3c8.pt,id10194
uttr-ed73093b7f084798afd707a6064b7f42.pt,id11018
uttr-18cca0ea74244ecb8a369e3bef2fa410.pt,id10619
uttr-47d151fa9f0b444dac3bb8baaa0df009.pt,id10140
uttr-7b197a526d804cddbd678b305a14cb07.pt,id10155
uttr-15cf8159c08943b49665b31228f23081.pt,id11018
uttr-9ce8243eda5b42f99f586693e43e0a49.pt,id10090
uttr-915e6e36026e40f185216c795226308f.pt,id10247
uttr-667b0a2afc84466cb18033a2da305c37.pt,id10785
uttr-9849ae5b73d940cc9cfe607a1d100e93.pt,id10470
uttr-56cdb4409d054e3d9b03bb9354534b36.pt,id10125
uttr-52c7a80e3227429c89699f187262b162.pt,id11056
uttr-2f1c57f55c2b4608890122b29a5925ff.pt,id10777
uttr-7f85c39c5dbb4fcab48c7a4544ff70a8.pt,id10088
uttr-8ffdcf121fb44b3cb4f08d84b1226342.pt,id10817
uttr-3405edab431f48d2847d20988a7d3bbf.pt,id11100
uttr-803eeb0c1b0446fdacae6787ef50c64e.pt,id11060
uttr-bd203f0ac72b46c09bd6b6a226260e2d.pt,id10862
uttr-97c24cdc56944992a90c4a9af5321d15.pt,id10861
uttr-f3ce7a0152854b259e17295b2895c705.pt,id10109
uttr-fddc36fedb274dd785354ab51d223709.pt,id11140
uttr-d8a3a021efef4c14ad99dbb5ac802c9f.pt,id10809
uttr-74ba6f02d58046fa980fd82b2c448e85.pt,id10751
uttr-82805ec46aa049d0b818ec1656ef5088.pt,id10479
uttr-12cfb439e0bf4e248867b9b55dd03879.pt,id10616
uttr-081f4cddd95742c7b65261b08e2ad765.pt,id10356
uttr-b4ebe3a928b34ae9a70edb425e570a1c.pt,id11004
uttr-d4a485e9af334c75b259339eeb5e3d63.pt,id10708
uttr-f8be751d752648ba9a64eee3186f658e.pt,id10441
uttr-0259c08511cf4aa68bdceb25b58b6dcd.pt,id10422
uttr-1cd46480f3a142a386ecbc49ab6b588c.pt,id10535
uttr-e6e9485d0cad47fbb684402eebf64ce6.pt,id10934
uttr-b1c663b7022b408eb152be3bcdd81bca.pt,id11202
uttr-f4d5add3fb154031a13519c0d2867b5b.pt,id11178
uttr-99743ee422f44fb1854c8089c5b67319.pt,id10466
uttr-e260e70c5d2f4105a8c61fc11935093a.pt,id10571
uttr-b16d436768a6417388dae1bf7df8e41c.pt,id10425
uttr-a5855499d2cc493bb9a751af7f24647c.pt,id10073
uttr-0a9f1e69dbe74167bdd08da6865de1a6.pt,id10853
uttr-e047241fb4d84ce2a2f5a7db1d46dc3d.pt,id10759
uttr-bce85d7e03fa40d58cffe599c0907bd8.pt,id10383
uttr-966bb6cdc0c442598ab8e55d4dc8d680.pt,id10572
uttr-3e327ca2b03f42b6aab868765da0c72a.pt,id10168
uttr-f5e9d38b33fb490d828d0ef1ce97ec46.pt,id10571
uttr-64183317703b4ea28236a3f451b860b1.pt,id10175
uttr-7fe978f4656b450d9fc482dbfd96ce67.pt,id10227
uttr-01572b1a751b4cf48b0bcf42605f72f7.pt,id10355
uttr-536e32acf025482383869d8849e77a70.pt,id10791
uttr-e1e2b8540ffb4698957721eae6feaf80.pt,id10842
uttr-604227a87a44418da212720769e4ae8d.pt,id10171
uttr-f7c88c68273149319ae3949c51537394.pt,id10052
uttr-4e61cc01b5104d3abd187eedca0e616d.pt,id10949
uttr-9a10a164e7d540aab7539dcc980b2889.pt,id10945
uttr-cd02d9da2e5947138d33c64eda149e44.pt,id10083
uttr-f3e4a66d028740289b02d8e664650e9e.pt,id10539
uttr-0c620c7bb3b341b1bbdf1340ec8da611.pt,id10856
uttr-8273307fbc1f4cd08441ca4870105824.pt,id10809
uttr-6cedc45ff88947e9ac16ff67c4c74458.pt,id10220
uttr-68092f6d2ef24c368b6583770d575cc5.pt,id10170
uttr-c975eb781c414fa683d73dc3c3525622.pt,id11163
uttr-e4ee61a0a31d43a381502239054769d1.pt,id11154
uttr-aabb3de3f6914b4d9ed3ca01673b98b3.pt,id10041
uttr-0761e866b3ec4fa8a56792181dcffa47.pt,id11216
uttr-cf0b485db9f949cf9b1b068b66866497.pt,id10242
uttr-6a812ba301374a81a0a0bdbf00cb5108.pt,id10923
uttr-f557f1e990724252a4a29fa9f1121276.pt,id10640
uttr-5956897cf3b2490e92225e48c0d61c95.pt,id10234
uttr-ecc34559acd1460c9b0a3f5b62ad0750.pt,id11214
uttr-ff05d51ec2104279a83ad135cf950a56.pt,id10445
uttr-3ebe16119a924c329a622632e80bb316.pt,id10392
uttr-94ab50a02f514c5c8721b3b971ebbdcc.pt,id11141
uttr-cc8c3e8db6e243d6a24b6b608a5973c3.pt,id11075
uttr-c61714ca81874157b26064dacd266933.pt,id11136
uttr-1945697ca8f84abdacf54ec526724278.pt,id10667
uttr-84b24f50adb748bfa6f3ec98594af366.pt,id10840
uttr-dff984a264c141fa890eaba2a229a49f.pt,id10037
uttr-9cccf05d4a32402ea9f03f61d1246bc6.pt,id10112
uttr-ae69b65cec0b49a497d1a6b93df2a4b8.pt,id10970
uttr-18ca049d674b47f190a9508bc4e2d01f.pt,id10658
uttr-b6ef90347c2a478399b088388c9a79aa.pt,id10218
uttr-28d3e10408214a7f91a02582b50c2dbd.pt,id10037
uttr-387e31cc66fd44de88ca7d26f01bf31a.pt,id10586
uttr-8ef41c6ddb294a95a67a7cab44d35175.pt,id10258
uttr-005578b70c494b5fb99ea75bb6435ed6.pt,id10503
uttr-c8a0b784703b4a4babd8be49687a133b.pt,id11068
uttr-507a755b4293455bbc504e8532572abb.pt,id10052
uttr-83765b2a7d034279b6fc7be6404f6b65.pt,id11179
uttr-444e4426d3cf419680ad62cc30eafabb.pt,id10041
uttr-216182de7e55423b98d7f4b432fb07ba.pt,id10804
uttr-f475876479654d3d9227ebda8b2691a8.pt,id10176
uttr-13cd53d8eb864f969be4f6dae1399b28.pt,id10483
uttr-6105760444bd468caaaf7d215d734b32.pt,id10817
